OrderID,CustomerID,Country,Product,Category,Subcategory,Quantity,UnitPrice_AED,LineTotal_AED
3160,C002435,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.28,4.28
3160,C002435,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,3,6.94,20.82
3160,C002435,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,45.59,45.59
3161,C000503,United Arab Emirates,Flower Soil/Fertilizer,Household,Garden,1,12.37,12.37
3162,C000965,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,2,7.04,14.08
3162,C000965,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,7.24,14.48
3162,C000965,United Arab Emirates,Waffles,Bakery,Bread & baked goods,1,5.58,5.58
3163,C000326,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,12.41,12.41
3163,C000326,United Arab Emirates,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,6.98,6.98
3163,C000326,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.38,5.38
3164,C001687,Qatar,Margarine,Dairy & Eggs,Butter & spreads,3,9.22,27.66
3165,C000884,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,1,21.18,21.18
3166,C002774,Kuwait,Meat,Meat & Seafood,Fresh meat,1,25.21,25.21
3166,C002774,Kuwait,Newspapers,Household,General merchandise,1,14.78,14.78
3167,C002511,United Arab Emirates,Pip Fruit,Produce,Fruit,1,6.64,6.64
3167,C002511,United Arab Emirates,Canned Beer,Beverages,Alcohol,6,41.4,248.4
3167,C002511,United Arab Emirates,White Wine,Beverages,Alcohol,1,61.13,61.13
3168,C001886,United Arab Emirates,Ham,Meat & Seafood,Deli & processed,1,21.2,21.2
3168,C001886,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,6.07,6.07
3168,C001886,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,8.59,8.59
3168,C001886,United Arab Emirates,Pip Fruit,Produce,Fruit,1,7.84,7.84
3168,C001886,United Arab Emirates,Herbs,Produce,Vegetables & herbs,1,5.69,5.69
3168,C001886,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.78,7.78
3168,C001886,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.41,7.41
3168,C001886,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.65,3.65
3168,C001886,United Arab Emirates,Spread Cheese,Dairy & Eggs,Dairy/eggs,1,6.93,6.93
3168,C001886,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,8.7,8.7
3168,C001886,United Arab Emirates,Dog Food,Pet,Pet supplies,1,14.12,14.12
3168,C001886,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,37.52,37.52
3169,C001102,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,1,38.92,38.92
3169,C001102,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,8.37,16.74
3169,C001102,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,7.28,7.28
3169,C001102,United Arab Emirates,Salty Snack,Snacks & Sweets,Snacks/sweets,1,6.36,6.36
3170,C001900,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,6.06,6.06
3170,C001900,Saudi Arabia,Bottled Water,Beverages,Non-alcoholic,1,41.77,41.77
3170,C001900,Saudi Arabia,Bottled Beer,Beverages,Alcohol,1,31.69,31.69
3170,C001900,Saudi Arabia,Waffles,Bakery,Bread & baked goods,1,4.94,4.94
3171,C002604,United Arab Emirates,Ham,Meat & Seafood,Deli & processed,2,17.41,34.82
3171,C002604,United Arab Emirates,Tropical Fruit,Produce,Fruit,2,6.36,12.72
3171,C002604,United Arab Emirates,Beverages,Beverages,Non-alcoholic,1,30.0,30.0
3171,C002604,United Arab Emirates,Hard Cheese,Dairy & Eggs,Dairy/eggs,1,5.38,5.38
3171,C002604,United Arab Emirates,Waffles,Bakery,Bread & baked goods,1,4.12,4.12
3171,C002604,United Arab Emirates,Chocolate,Snacks & Sweets,Snacks/sweets,1,5.18,5.18
3171,C002604,United Arab Emirates,Specialty Chocolate,Snacks & Sweets,Snacks/sweets,1,4.44,4.44
3171,C002604,United Arab Emirates,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,5.34,5.34
3172,C002112,Bahrain,Yogurt,Dairy & Eggs,Dairy/eggs,4,3.31,13.24
3172,C002112,Bahrain,Frozen Vegetables,Frozen,Frozen foods,2,12.24,24.48
3172,C002112,Bahrain,Napkins,Household,Paper goods,1,11.5,11.5
3172,C002112,Bahrain,Newspapers,Household,General merchandise,1,11.61,11.61
3172,C002112,Bahrain,Pot Plants,Household,Garden,1,15.39,15.39
3173,C001485,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.91,7.91
3173,C001485,United Arab Emirates,Frozen Fish,Frozen,Frozen foods,1,12.67,12.67
3173,C001485,United Arab Emirates,Vinegar,Pantry,Condiments & spreads,1,9.93,9.93
3174,C002613,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.92,5.92
3174,C002613,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,6.26,6.26
3174,C002613,Saudi Arabia,Cling Film/Bags,Household,General merchandise,1,11.97,11.97
3175,C001413,Qatar,Root Vegetables,Produce,Vegetables & herbs,1,7.36,7.36
3175,C001413,Qatar,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,7.91,7.91
3175,C001413,Qatar,Rolls/Buns,Bakery,Bread & baked goods,2,5.97,11.94
3175,C001413,Qatar,Brown Bread,Bakery,Bread & baked goods,1,7.91,7.91
3175,C001413,Qatar,Pastry,Bakery,Bread & baked goods,1,7.3,7.3
3175,C001413,Qatar,Bottled Water,Beverages,Non-alcoholic,1,48.52,48.52
3176,C001768,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,2,33.94,67.88
3176,C001768,United Arab Emirates,Liver Loaf,Meat & Seafood,Deli & processed,1,26.1,26.1
3176,C001768,United Arab Emirates,Pip Fruit,Produce,Fruit,1,7.26,7.26
3176,C001768,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.35,8.35
3176,C001768,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,6,3.22,19.32
3176,C001768,United Arab Emirates,Beverages,Beverages,Non-alcoholic,2,39.7,79.4
3176,C001768,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,5.92,5.92
3176,C001768,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,9.5,9.5
3176,C001768,United Arab Emirates,Frozen Meals,Frozen,Frozen foods,1,15.98,15.98
3176,C001768,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,6.49,6.49
3176,C001768,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.81,5.81
3176,C001768,United Arab Emirates,Cereals,Pantry,Staples,2,10.84,21.68
3176,C001768,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,2,37.05,74.1
3176,C001768,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,39.9,39.9
3176,C001768,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,37.1,37.1
3176,C001768,United Arab Emirates,Kitchen Towels,Household,Paper goods,1,10.43,10.43
3177,C000365,Bahrain,Bottled Beer,Beverages,Alcohol,1,28.75,28.75
3178,C002984,Qatar,Hamburger Meat,Meat & Seafood,Fresh meat,1,19.62,19.62
3178,C002984,Qatar,Pip Fruit,Produce,Fruit,1,9.39,9.39
3178,C002984,Qatar,Root Vegetables,Produce,Vegetables & herbs,1,5.29,5.29
3178,C002984,Qatar,Other Vegetables,Produce,Vegetables & herbs,1,8.86,8.86
3178,C002984,Qatar,Whole Milk,Dairy & Eggs,Dairy/eggs,2,9.33,18.66
3178,C002984,Qatar,Curd,Dairy & Eggs,Dairy/eggs,2,8.32,16.64
3178,C002984,Qatar,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,8.03,8.03
3178,C002984,Qatar,Salt,Pantry,Staples,2,12.07,24.14
3178,C002984,Qatar,Vinegar,Pantry,Condiments & spreads,1,11.3,11.3
3178,C002984,Qatar,Oil,Pantry,Staples,1,13.73,13.73
3178,C002984,Qatar,Margarine,Dairy & Eggs,Butter & spreads,1,10.4,10.4
3178,C002984,Qatar,Spices,Pantry,Condiments & spreads,1,14.15,14.15
3178,C002984,Qatar,Coffee,Beverages,Non-alcoholic,1,36.74,36.74
3178,C002984,Qatar,Bottled Beer,Beverages,Alcohol,2,45.12,90.24
3178,C002984,Qatar,Newspapers,Household,General merchandise,1,16.65,16.65
3179,C002811,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,17.49,17.49
3179,C002811,United Arab Emirates,Packaged Fruit/Vegetables,Produce,Vegetables & herbs,1,5.23,5.23
3179,C002811,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.23,5.23
3179,C002811,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,2,6.43,12.86
3179,C002811,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,34.33,34.33
3179,C002811,United Arab Emirates,Newspapers,Household,General merchandise,1,10.74,10.74
3180,C000896,Oman,Chicken,Meat & Seafood,Fresh meat,2,17.12,34.24
3180,C000896,Oman,Beef,Meat & Seafood,Fresh meat,1,32.63,32.63
3180,C000896,Oman,Root Vegetables,Produce,Vegetables & herbs,2,4.05,8.1
3180,C000896,Oman,Brown Bread,Bakery,Bread & baked goods,1,5.51,5.51
3180,C000896,Oman,Margarine,Dairy & Eggs,Butter & spreads,2,5.51,11.02
3180,C000896,Oman,Cat Food,Pet,Pet supplies,2,8.67,17.34
3180,C000896,Oman,Bottled Water,Beverages,Non-alcoholic,1,42.19,42.19
3180,C000896,Oman,Soda,Beverages,Non-alcoholic,1,37.3,37.3
3181,C000074,United Arab Emirates,Dishes,Household,General merchandise,1,13.21,13.21
3182,C000864,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,1,28.81,28.81
3182,C000864,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,6.08,6.08
3182,C000864,United Arab Emirates,Sliced Cheese,Dairy & Eggs,Dairy/eggs,1,7.66,7.66
3182,C000864,United Arab Emirates,Specialty Chocolate,Snacks & Sweets,Snacks/sweets,1,7.05,7.05
3182,C000864,United Arab Emirates,Specialty Bar,Snacks & Sweets,Snacks/sweets,2,6.69,13.38
3182,C000864,United Arab Emirates,Napkins,Household,Paper goods,1,12.21,12.21
3182,C000864,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.51,0.51
3183,C000008,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,31.48,31.48
3183,C000008,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,26.13,26.13
3183,C000008,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,1,33.58,33.58
3183,C000008,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,7.57,7.57
3183,C000008,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,5.11,5.11
3183,C000008,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,9.01,18.02
3183,C000008,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.72,3.72
3183,C000008,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,7.03,7.03
3183,C000008,United Arab Emirates,Instant Coffee,Beverages,Non-alcoholic,2,50.71,101.42
3183,C000008,United Arab Emirates,Seasonal Products,Prepared foods,Ready-to-eat,1,16.1,16.1
3184,C000421,United Arab Emirates,Napkins,Household,Paper goods,2,9.85,19.7
3185,C001754,Oman,Root Vegetables,Produce,Vegetables & herbs,1,5.27,5.27
3185,C001754,Oman,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,6.36,6.36
3185,C001754,Oman,Soda,Beverages,Non-alcoholic,6,37.11,222.66
3186,C002036,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,20.6,20.6
3186,C002036,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,2,34.42,68.84
3186,C002036,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,4.72,4.72
3186,C002036,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.44,8.44
3186,C002036,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,7.29,7.29
3186,C002036,United Arab Emirates,Pet Care,Pet,Pet supplies,1,12.06,12.06
3186,C002036,United Arab Emirates,Newspapers,Household,General merchandise,1,12.56,12.56
3187,C000137,Saudi Arabia,Frankfurter,Meat & Seafood,Deli & processed,1,28.07,28.07
3187,C000137,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.27,4.27
3188,C001271,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,29.84,29.84
3189,C001160,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,48.17,48.17
3190,C001526,Oman,Sausage,Meat & Seafood,Deli & processed,1,14.72,14.72
3190,C001526,Oman,Ham,Meat & Seafood,Deli & processed,1,11.71,11.71
3190,C001526,Oman,Grapes,Produce,Fruit,1,4.61,4.61
3190,C001526,Oman,Other Vegetables,Produce,Vegetables & herbs,1,5.54,5.54
3190,C001526,Oman,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,4.49,4.49
3190,C001526,Oman,Frozen Meals,Frozen,Frozen foods,1,9.56,9.56
3190,C001526,Oman,Frozen Potato Products,Frozen,Potatoes,1,7.53,7.53
3190,C001526,Oman,Rolls/Buns,Bakery,Bread & baked goods,1,2.93,2.93
3190,C001526,Oman,Waffles,Bakery,Bread & baked goods,1,4.18,4.18
3190,C001526,Oman,Chocolate,Snacks & Sweets,Snacks/sweets,1,4.84,4.84
3190,C001526,Oman,Candy,Snacks & Sweets,Snacks/sweets,1,2.34,2.34
3191,C000263,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,22.93,22.93
3191,C000263,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,12.96,12.96
3191,C000263,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,2,26.42,52.84
3191,C000263,United Arab Emirates,Sliced Cheese,Dairy & Eggs,Dairy/eggs,1,8.02,8.02
3191,C000263,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.3,5.3
3191,C000263,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,6.25,6.25
3191,C000263,United Arab Emirates,Newspapers,Household,General merchandise,2,14.05,28.1
3192,C000322,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,6,38.87,233.22
3193,C000489,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,6.03,6.03
3193,C000489,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.92,6.92
3193,C000489,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,6,2.79,16.74
3193,C000489,Saudi Arabia,Ice Cream,Frozen,Desserts,1,11.0,11.0
3193,C000489,Saudi Arabia,Flour,Pantry,Staples,1,7.85,7.85
3193,C000489,Saudi Arabia,Margarine,Dairy & Eggs,Butter & spreads,1,5.94,5.94
3193,C000489,Saudi Arabia,Baking Powder,Pantry,Staples,1,9.89,9.89
3193,C000489,Saudi Arabia,Pudding Powder,Pantry,Staples,2,8.52,17.04
3194,C001400,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.3,5.3
3195,C001322,Saudi Arabia,Frankfurter,Meat & Seafood,Deli & processed,2,26.17,52.34
3195,C001322,Saudi Arabia,Pork,Meat & Seafood,Fresh meat,1,37.77,37.77
3195,C001322,Saudi Arabia,Citrus Fruit,Produce,Fruit,1,6.73,6.73
3195,C001322,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,3,6.62,19.86
3195,C001322,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,7.89,7.89
3195,C001322,Saudi Arabia,Pastry,Bakery,Bread & baked goods,1,5.88,5.88
3195,C001322,Saudi Arabia,Ketchup,Pantry,Condiments & spreads,1,10.65,10.65
3195,C001322,Saudi Arabia,Pickled Vegetables,Pantry,Pickles & preserved,1,10.01,10.01
3195,C001322,Saudi Arabia,Soda,Beverages,Non-alcoholic,2,41.69,83.38
3195,C001322,Saudi Arabia,Syrup,Pantry,Condiments & spreads,1,11.87,11.87
3195,C001322,Saudi Arabia,Skin Care,Personal care,Health & beauty,2,20.29,40.58
3195,C001322,Saudi Arabia,Newspapers,Household,General merchandise,1,12.98,12.98
3196,C001325,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,16.89,16.89
3196,C001325,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,7.72,15.44
3196,C001325,United Arab Emirates,Uht-Milk,Dairy & Eggs,Dairy/eggs,2,6.66,13.32
3196,C001325,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,4.9,9.8
3196,C001325,United Arab Emirates,Sugar,Pantry,Staples,2,9.0,18.0
3196,C001325,United Arab Emirates,Canned Beer,Beverages,Alcohol,2,46.98,93.96
3196,C001325,United Arab Emirates,Shopping Bags,Household,General merchandise,3,0.48,1.44
3197,C002572,Saudi Arabia,Frankfurter,Meat & Seafood,Deli & processed,1,29.98,29.98
3197,C002572,Saudi Arabia,Chicken,Meat & Seafood,Fresh meat,1,24.96,24.96
3197,C002572,Saudi Arabia,Hamburger Meat,Meat & Seafood,Fresh meat,1,22.4,22.4
3197,C002572,Saudi Arabia,Pip Fruit,Produce,Fruit,1,9.51,9.51
3197,C002572,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,9.22,9.22
3197,C002572,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.22,8.22
3197,C002572,Saudi Arabia,Butter,Dairy & Eggs,Dairy/eggs,1,11.37,11.37
3197,C002572,Saudi Arabia,Curd,Dairy & Eggs,Dairy/eggs,2,9.04,18.08
3197,C002572,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,7.06,7.06
3197,C002572,Saudi Arabia,Salad Dressing,Pantry,Condiments & spreads,1,12.25,12.25
3197,C002572,Saudi Arabia,Frozen Dessert,Frozen,Desserts,1,15.05,15.05
3197,C002572,Saudi Arabia,Frozen Potato Products,Frozen,Potatoes,1,14.81,14.81
3197,C002572,Saudi Arabia,Pastry,Bakery,Bread & baked goods,1,6.36,6.36
3197,C002572,Saudi Arabia,Rice,Pantry,Staples,1,12.89,12.89
3198,C003124,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.75,5.75
3198,C003124,Saudi Arabia,Pastry,Bakery,Bread & baked goods,2,4.68,9.36
3199,C003136,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,1,27.05,27.05
3199,C003136,United Arab Emirates,Citrus Fruit,Produce,Fruit,2,5.99,11.98
3199,C003136,United Arab Emirates,Pip Fruit,Produce,Fruit,1,6.73,6.73
3199,C003136,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,3.92,3.92
3199,C003136,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,2,6.27,12.54
3199,C003136,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.39,5.39
3199,C003136,United Arab Emirates,Flour,Pantry,Staples,1,8.48,8.48
3199,C003136,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,32.39,32.39
3199,C003136,United Arab Emirates,Red/Blush Wine,Beverages,Alcohol,1,47.0,47.0
3200,C002753,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,51.65,51.65
3201,C002859,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,20.48,20.48
3201,C002859,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,5.98,5.98
3201,C002859,United Arab Emirates,Bottled Beer,Beverages,Alcohol,1,33.8,33.8
3202,C002133,United Arab Emirates,Frozen Chicken,Frozen,Frozen foods,1,12.11,12.11
3202,C002133,United Arab Emirates,Salty Snack,Snacks & Sweets,Snacks/sweets,2,7.39,14.78
3203,C000028,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,1,35.21,35.21
3203,C000028,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,4.79,4.79
3203,C000028,United Arab Emirates,Ice Cream,Frozen,Desserts,1,12.93,12.93
3203,C000028,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,3.63,7.26
3203,C000028,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,45.81,45.81
3203,C000028,United Arab Emirates,Chocolate,Snacks & Sweets,Snacks/sweets,1,4.55,4.55
3203,C000028,United Arab Emirates,Dish Cleaner,Household,Cleaning & laundry,2,17.92,35.84
3204,C002330,Saudi Arabia,Tropical Fruit,Produce,Fruit,1,6.85,6.85
3204,C002330,Saudi Arabia,Berries,Produce,Fruit,1,14.64,14.64
3204,C002330,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,7.12,7.12
3204,C002330,Saudi Arabia,Butter,Dairy & Eggs,Dairy/eggs,1,7.65,7.65
3204,C002330,Saudi Arabia,Curd,Dairy & Eggs,Dairy/eggs,1,6.0,6.0
3204,C002330,Saudi Arabia,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,4.88,4.88
3204,C002330,Saudi Arabia,Hard Cheese,Dairy & Eggs,Dairy/eggs,3,6.89,20.67
3204,C002330,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,3,5.95,17.85
3204,C002330,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.07,4.07
3205,C002341,Oman,Other Vegetables,Produce,Vegetables & herbs,1,5.68,5.68
3206,C000979,Saudi Arabia,Coffee,Beverages,Non-alcoholic,1,30.83,30.83
3206,C000979,Saudi Arabia,Soda,Beverages,Non-alcoholic,6,33.02,198.12
3207,C001978,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,1,34.46,34.46
3207,C001978,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.9,7.9
3207,C001978,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,8.02,16.04
3207,C001978,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,2,8.75,17.5
3207,C001978,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.96,5.96
3207,C001978,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,8.14,8.14
3207,C001978,United Arab Emirates,Soda,Beverages,Non-alcoholic,6,47.58,285.48
3207,C001978,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.67,0.67
3208,C001884,Saudi Arabia,Citrus Fruit,Produce,Fruit,2,4.95,9.9
3208,C001884,Saudi Arabia,Soft Cheese,Dairy & Eggs,Dairy/eggs,1,6.87,6.87
3208,C001884,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.81,4.81
3208,C001884,Saudi Arabia,Pastry,Bakery,Bread & baked goods,2,4.53,9.06
3209,C001285,United Arab Emirates,Citrus Fruit,Produce,Fruit,2,8.66,17.32
3209,C001285,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,11.1,11.1
3209,C001285,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,2,5.29,10.58
3209,C001285,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.09,7.09
3209,C001285,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,8.37,16.74
3209,C001285,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,5.87,5.87
3209,C001285,United Arab Emirates,Curd Cheese,Dairy & Eggs,Dairy/eggs,3,9.59,28.77
3209,C001285,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,13.2,13.2
3209,C001285,United Arab Emirates,Soups,Pantry,Convenience,2,14.13,28.26
3209,C001285,United Arab Emirates,Cat Food,Pet,Pet supplies,1,12.62,12.62
3209,C001285,United Arab Emirates,Chewing Gum,Snacks & Sweets,Snacks/sweets,1,2.27,2.27
3210,C002677,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.65,7.65
3210,C002677,United Arab Emirates,Salty Snack,Snacks & Sweets,Snacks/sweets,1,6.34,6.34
3210,C002677,United Arab Emirates,Dishes,Household,General merchandise,2,13.57,27.14
3210,C002677,United Arab Emirates,House Keeping Products,Household,Cleaning & laundry,1,17.23,17.23
3211,C001482,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,1,33.21,33.21
3211,C001482,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,4.36,4.36
3212,C001942,Saudi Arabia,Dishes,Household,General merchandise,1,11.54,11.54
3213,C001845,Kuwait,Shopping Bags,Household,General merchandise,2,0.64,1.28
3214,C001430,United Arab Emirates,Tropical Fruit,Produce,Fruit,2,8.25,16.5
3214,C001430,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.8,7.8
3214,C001430,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,5.69,5.69
3214,C001430,United Arab Emirates,Beverages,Beverages,Non-alcoholic,1,33.08,33.08
3214,C001430,United Arab Emirates,Hard Cheese,Dairy & Eggs,Dairy/eggs,1,5.2,5.2
3214,C001430,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,9.28,9.28
3214,C001430,United Arab Emirates,Flour,Pantry,Staples,1,9.42,9.42
3214,C001430,United Arab Emirates,Sweet Spreads,Pantry,Condiments & spreads,1,9.96,9.96
3214,C001430,United Arab Emirates,Soda,Beverages,Non-alcoholic,2,40.59,81.18
3214,C001430,United Arab Emirates,Long Life Bakery Product,Bakery,Bread & baked goods,2,4.96,9.92
